decade,genre,bad word,number of appearance 
1950,Action,buried,8
1950,Action,murder,27
1950,Action,criminals,3
1950,Action,babe,1
1950,Action,executed,1
1950,Action,criminal,7
1950,Action,violence,2
1950,Action,church,7
1950,Action,refugee,1
1950,Action,drunken,4
1950,Action,scallywag,1
1950,Action,torture,2
1950,Action,boom,2
1950,Action,fear,20
1950,Action,slaughter,3
1950,Action,jade,1
1950,Action,slave,14
1950,Action,rabbi,3
1950,Action,stroke,2
1950,Action,whites,1
1950,Action,blind,9
1950,Action,illegal,3
1950,Action,weapon,5
1950,Action,reject,1
1950,Action,gay,6
1950,Action,cockfight,1
1950,Action,crimes,1
1950,Action,crap,2
1950,Action,prostitute,1
1950,Action,pimp,1
1950,Action,stupid,8
1950,Action,suicide,2
1950,Action,drug,2
1950,Action,pistol,1
1950,Action,gyp,1
1950,Action,homicide,1
1950,Action,joint,6
1950,Action,snatch,1
1950,Action,swallow,4
1950,Action,lies,11
1950,Action,demon,2
1950,Action,dies,1
1950,Action,god,5
1950,Action,jackass,2
1950,Action,sucker,4
1950,Action,horn,3
1950,Action,nip,4
1950,Action,tongue,7
1950,Action,toilet,4
1950,Action,welcher,1
1950,Action,fore,3
1950,Action,adult,1
1950,Action,squaw,5
1950,Action,alla,1
1950,Action,breast,1
1950,Action,gin,1
1950,Action,beast,2
1950,Action,fairy,1
1950,Action,pixie,1
1950,Action,communist,1
1950,Action,assault,3
1950,Action,bombs,3
1950,Action,assassinate,1
1950,Action,conspiracy,1
1950,Action,women's,1
1950,Action,blacks,1
1950,Action,blackout,3
1950,Action,desire,5
1950,Action,doom,1
1950,Action,angry,3
1950,Action,itch,3
1950,Action,idiot,2
1950,Action,fraud,1
1950,Action,scum,1
1950,Action,lynch,1
1950,Action,cigarette,6
1950,Action,naked,1
1950,Action,loser,1
1950,Action,smack,2
1950,Action,suck,2
1950,Action,excrement,1
1950,Action,radical,1
1950,Action,killer,3
1950,Action,pansy,1
1950,Action,ho,1
1950,Action,coolie,1
1950,Action,terror,1
1950,Action,rape,1
1950,Action,piss,1
1950,Action,bombers,1
1950,Action,welfare,1
1950,Action,chin,1
1950,Action,bomb,3
1950,Action,period,1
1950,Action,cocktail,2
1950,Action,panties,1
1950,Action,bra,1
1950,Action,balls,1
decade,genre,bad word,number of appearance
1960,Western,shooting,28
1960,Western,kill,212
1960,Western,die,37
1960,Western,buried,23
1960,Western,fairy,1
1960,Western,fat,12
1960,Western,killed,155
1960,Western,gun,108
1960,Western,church,9
1960,Western,killing,32
1960,Western,blind,7
1960,Western,pot,4
1960,Western,sick,17
1960,Western,squaw,5
1960,Western,drunk,29
1960,Western,black,27
1960,Western,kills,6
1960,Western,hell,118
1960,Western,lynch,4
1960,Western,hole,11
1960,Western,damn,95
1960,Western,dead,80
1960,Western,crack,5
1960,Western,girls,18
1960,Western,died,19
1960,Western,killer,13
1960,Western,weapon,4
1960,Western,shoot,84
1960,Western,laid,6
1960,Western,bigger,10
1960,Western,mad,13
1960,Western,butt,6
1960,Western,death,20
1960,Western,knife,14
1960,Western,beast,4
1960,Western,criminals,2
1960,Western,escort,8
1960,Western,desire,2
1960,Western,period,2
1960,Western,enemy,6
1960,Western,ass,3
1960,Western,fight,60
1960,Western,devil,18
1960,Western,whiskey,13
1960,Western,spit,6
1960,Western,harder,5
1960,Western,kid,27
1960,Western,whites,2
1960,Western,cock,4
1960,Western,torture,2
1960,Western,liquor,6
1960,Western,fire,36
1960,Western,scum,4
1960,Western,gringo,3
1960,Western,dirty,22
1960,Western,cemetery,4
1960,Western,pistol,9
1960,Western,attack,6
1960,Western,burn,13
1960,Western,smack,3
1960,Western,god,1
1960,Western,blow,22
1960,Western,queer,1
1960,Western,lies,14
1960,Western,nigger,1
1960,Western,destroy,6
1960,Western,firing,10
1960,Western,color,3
1960,Western,whore,4
1960,Western,racial,1
1960,Western,whop,1
1960,Western,servant,1
1960,Western,cigarette,2
1960,Western,coloured,1
1960,Western,drug,2
1960,Western,criminal,3
1960,Western,crime,7
1960,Western,swallow,1
1960,Western,conspiracy,3
1960,Western,murder,3
1960,Western,goddamn,7
1960,Western,stupid,10
1960,Western,failed,2
1960,Western,redneck,2
1960,Western,goddamned,1
1960,Western,molest,2
1960,Western,fear,5
1960,Western,itch,1
1960,Western,rape,2
1960,Western,sucker,2
1960,Western,robber,1
1960,Western,children's,1
1960,Western,abuse,1
1960,Western,coon,4
1960,Western,murderer,3
1960,Western,hijacking,1
1960,Western,dumb,7
1960,Western,smut,1
1960,Western,dong,2
1960,Western,faith,3
1960,Western,illegal,1
1960,Western,nasty,1
1960,Western,angry,2
1960,Western,tramp,2
1960,Western,doo-doo,1
1960,Western,drunken,5
1960,Western,amateur,1
1960,Western,suck,1
1960,Western,fraud,1
1960,Western,deposit,3
1960,Western,gross,1
1960,Western,remains,1
1960,Western,slave,1
1960,Western,spunk,1
1960,Western,crimes,2
1960,Western,virgin,1
1960,Western,slaughter,1
1960,Western,slime,1
1960,Western,whorehouse,2
1960,Western,nip,1
1960,Western,sex,1
1960,Western,stroke,1
1960,Western,funeral,1
1960,Western,balls,2
1960,Western,banging,1
1960,Western,beaver,2
1960,Western,idiot,1
1960,Western,assault,2
1960,Western,horn,2
1960,Western,rump,1
1960,Western,oral,2
1960,Western,failure,1
decade,genre,bad word,number of appearance
1960,War,crime,2
1960,War,damn,62
1960,War,kill,79
1960,War,attack,41
1960,War,destroy,32
1960,War,hell,123
1960,War,failure,2
1960,War,killed,62
1960,War,shoot,48
1960,War,raped,3
1960,War,died,16
1960,War,fight,62
1960,War,disturbed,3
1960,War,execution,3
1960,War,blow,52
1960,War,burn,5
1960,War,sick,28
1960,War,slut,1
1960,War,dead,34
1960,War,crack,8
1960,War,knife,15
1960,War,itch,1
1960,War,limey,2
1960,War,orgies,1
1960,War,whiskey,5
1960,War,drunken,3
1960,War,enemy,67
1960,War,fire,55
1960,War,gun,25
1960,War,hook,1
1960,War,stupid,23
1960,War,tongue,4
1960,War,minority,1
1960,War,drug,3
1960,War,black,20
1960,War,gay,2
1960,War,naked,2
1960,War,spit,4
1960,War,fat,8
1960,War,fear,12
1960,War,murder,7
1960,War,colored,3
1960,War,dirty,22
1960,War,balls,1
1960,War,gross,1
1960,War,funeral,3
1960,War,lies,4
1960,War,suck,1
1960,War,breast,1
1960,War,devil,11
1960,War,beast,4
1960,War,cock,1
1960,War,harder,2
1960,War,toilet,3
1960,War,girls,12
1960,War,shooting,18
1960,War,hole,12
1960,War,nasty,9
1960,War,die,36
1960,War,church,4
1960,War,firing,13
1960,War,death,11
1960,War,blind,13
1960,War,drunk,5
1960,War,children's,2
1960,War,kid,4
1960,War,bomb,9
1960,War,suicide,3
1960,War,dive,2
1960,War,killing,13
1960,War,kills,2
1960,War,slaughter,2
1960,War,torture,5
1960,War,bitch,1
1960,War,executed,3
1960,War,disease,1
1960,War,criminal,2
1960,War,criminals,1
1960,War,mad,3
1960,War,ho,1
1960,War,pistol,3
1960,War,escort,5
1960,War,desire,8
1960,War,servant,1
1960,War,execute,4
1960,War,wog,1
1960,War,angry,4
1960,War,rump,1
1960,War,gin,2
1960,War,wop,2
1960,War,ass,5
1960,War,bombing,6
1960,War,radical,1
1960,War,dumb,2
1960,War,nip,1
1960,War,buried,3
1960,War,butt,2
1960,War,crash,1
1960,War,assassinate,1
1960,War,conspiracy,1
1960,War,bombs,6
1960,War,deposit,1
1960,War,goddamn,6
1960,War,executioner,1
1960,War,coloured,1
1960,War,slopehead,7
1960,War,coolie,3
1960,War,bigger,1
1960,War,propaganda,2
1960,War,murderer,1
1960,War,dies,1
1960,War,boom,3
1960,War,rape,1
1960,War,shite,1
1960,War,bombers,6
1960,War,faith,5
1960,War,sooty,1
1960,War,cigarette,2
1960,War,crap,3
1960,War,failed,3
1960,War,whore,1
1960,War,sex,2
1960,War,fairy,1
1960,War,weapon,3
1960,War,abortion,1
1960,War,molest,1
1960,War,babies,3
1960,War,period,5
1960,War,laid,3
1960,War,arse,1
1960,War,scum,2
1960,War,tit,1
1960,War,nigger,1
1960,War,queer,1
1960,War,color,1
1960,War,muff,1
1960,War,abuse,1
1960,War,screw,2
1960,War,sexually,1
1960,War,joint,2
1960,War,premature,1
1960,War,hustler,1
1960,War,asses,1
1960,War,whorehouse,1
1960,War,liquor,1
1960,War,women's,1
1960,War,communist,1
1960,War,puke,1
1960,War,assault,4
1960,War,quickie,1
1960,War,sob,1
1960,War,crotch,1
1960,War,remains,1
decade,genre,bad word,number of appearance
1960,Thriller,lynch,1
1960,Thriller,hell,141
1960,Thriller,hole,12
1960,Thriller,damn,88
1960,Thriller,kill,183
1960,Thriller,dead,88
1960,Thriller,crack,13
1960,Thriller,killed,155
1960,Thriller,girls,30
1960,Thriller,church,1
1960,Thriller,died,41
1960,Thriller,killer,12
1960,Thriller,killing,21
1960,Thriller,weapon,3
1960,Thriller,shooting,17
1960,Thriller,shoot,41
1960,Thriller,gun,27
1960,Thriller,drunk,13
1960,Thriller,laid,10
1960,Thriller,bigger,8
1960,Thriller,die,42
1960,Thriller,mad,13
1960,Thriller,black,32
1960,Thriller,butt,3
1960,Thriller,death,44
1960,Thriller,buried,17
1960,Thriller,knife,17
1960,Thriller,beast,12
1960,Thriller,criminals,3
1960,Thriller,kills,6
1960,Thriller,deposit,7
1960,Thriller,desire,8
1960,Thriller,fire,39
1960,Thriller,sick,29
1960,Thriller,suicide,1
1960,Thriller,murder,22
1960,Thriller,crime,9
1960,Thriller,aroused,2
1960,Thriller,women's,3
1960,Thriller,sexual,6
1960,Thriller,crimes,3
1960,Thriller,angry,7
1960,Thriller,murderer,9
1960,Thriller,sucker,2
1960,Thriller,sex,8
1960,Thriller,idiot,9
1960,Thriller,honk,1
1960,Thriller,enemy,37
1960,Thriller,blow,25
1960,Thriller,communist,6
1960,Thriller,faith,7
1960,Thriller,blind,21
1960,Thriller,fear,23
1960,Thriller,children's,2
1960,Thriller,babies,2
1960,Thriller,fight,51
1960,Thriller,disease,3
1960,Thriller,god,4
1960,Thriller,burn,21
1960,Thriller,escort,3
1960,Thriller,hook,3
1960,Thriller,fat,16
1960,Thriller,welfare,2
1960,Thriller,lies,12
1960,Thriller,dirty,31
1960,Thriller,terror,6
1960,Thriller,torture,4
1960,Thriller,kid,27
1960,Thriller,color,5
1960,Thriller,crap,3
1960,Thriller,attack,18
1960,Thriller,criminal,14
1960,Thriller,dumb,7
1960,Thriller,joint,8
1960,Thriller,disturbed,3
1960,Thriller,gross,2
1960,Thriller,liberal,1
1960,Thriller,drug,8
1960,Thriller,cocktail,7
1960,Thriller,virgin,1
1960,Thriller,fu,7
1960,Thriller,stupid,27
1960,Thriller,funeral,4
1960,Thriller,heroin,1
1960,Thriller,fairy,3
1960,Thriller,cigarette,4
1960,Thriller,crash,6
1960,Thriller,nasty,7
1960,Thriller,bitch,5
1960,Thriller,illegal,1
1960,Thriller,gin,3
1960,Thriller,goddamn,3
1960,Thriller,sob,1
1960,Thriller,propaganda,1
1960,Thriller,amateur,2
1960,Thriller,slave,2
1960,Thriller,servant,6
1960,Thriller,stroke,5
1960,Thriller,swallow,4
1960,Thriller,destroy,25
1960,Thriller,failed,7
1960,Thriller,violence,3
1960,Thriller,period,5
1960,Thriller,remains,5
1960,Thriller,firing,9
1960,Thriller,screw,2
1960,Thriller,radical,1
1960,Thriller,nip,1
1960,Thriller,devil,7
1960,Thriller,homo,2
1960,Thriller,adult,2
1960,Thriller,cum,2
1960,Thriller,sniper,2
1960,Thriller,fraud,1
1960,Thriller,bombers,18
1960,Thriller,bombs,23
1960,Thriller,bombing,1
1960,Thriller,suck,1
1960,Thriller,penetration,1
1960,Thriller,bomb,14
1960,Thriller,horn,1
1960,Thriller,failure,3
1960,Thriller,gyp,1
1960,Thriller,tit,4
1960,Thriller,sexy,3
1960,Thriller,pussycat,2
1960,Thriller,blackout,4
1960,Thriller,fuck,1
1960,Thriller,tinkle,1
1960,Thriller,balls,1
1960,Thriller,liquor,3
1960,Thriller,dive,1
1960,Thriller,lingerie,1
1960,Thriller,naked,6
1960,Thriller,reject,2
1960,Thriller,ho,1
1960,Thriller,pissed,1
1960,Thriller,spit,2
1960,Thriller,cancer,1
1960,Thriller,poop,2
1960,Thriller,booby,1
1960,Thriller,explosion,1
1960,Thriller,homicide,8
1960,Thriller,nigger,4
1960,Thriller,coloured,4
1960,Thriller,peckerwood,1
1960,Thriller,nude,2
1960,Thriller,cemetery,1
1960,Thriller,whitey,1
1960,Thriller,whiskey,4
1960,Thriller,rape,5
1960,Thriller,horny,1
1960,Thriller,tongue,1
1960,Thriller,jackass,1
1960,Thriller,slut,1
1960,Thriller,banging,1
1960,Thriller,scat,1
1960,Thriller,queer,1
1960,Thriller,orgy,1
1960,Thriller,dies,2
1960,Thriller,ass,1
1960,Thriller,assault,1
1960,Thriller,harder,1
1960,Thriller,moles,1
1960,Thriller,loser,1
1960,Thriller,colored,2
1960,Thriller,pistol,3
1960,Thriller,drunken,1
1960,Thriller,assassinate,1
1960,Thriller,ethnic,1
1960,Thriller,crappy,1
1960,Thriller,limey,1
1960,Thriller,scum,1
decade,genre,bad word,number of appearance
1960,Science,hell,19
1960,Science,hook,3
1960,Science,death,23
1960,Science,lies,6
1960,Science,gross,1
1960,Science,liberal,1
1960,Science,drug,10
1960,Science,cocktail,2
1960,Science,god,1
1960,Science,buried,11
1960,Science,attack,12
1960,Science,dirty,4
1960,Science,virgin,1
1960,Science,fight,20
1960,Science,damn,18
1960,Science,dead,28
1960,Science,kill,40
1960,Science,died,8
1960,Science,stupid,17
1960,Science,blow,17
1960,Science,bomb,11
1960,Science,destroy,22
1960,Science,die,19
1960,Science,fu,7
1960,Science,blind,9
1960,Science,fat,5
1960,Science,bigger,9
1960,Science,killer,2
1960,Science,killed,13
1960,Science,funeral,1
1960,Science,oral,1
1960,Science,kid,16
1960,Science,whore,1
1960,Science,communist,2
1960,Science,executed,1
1960,Science,crime,5
1960,Science,faith,3
1960,Science,shoot,8
1960,Science,weapon,5
1960,Science,enemy,5
1960,Science,suicide,1
1960,Science,fear,10
1960,Science,failure,7
1960,Science,drunk,2
1960,Science,devil,5
1960,Science,failed,5
1960,Science,naked,4
1960,Science,killing,10
1960,Science,fire,29
1960,Science,remains,4
1960,Science,burn,17
1960,Science,babies,1
1960,Science,violence,2
1960,Science,children's,1
1960,Science,period,3
1960,Science,firing,2
1960,Science,beast,7
1960,Science,screw,1
1960,Science,crack,1
1960,Science,desire,5
1960,Science,mad,4
1960,Science,goddamn,1
1960,Science,bitch,1
1960,Science,dive,10
1960,Science,color,4
1960,Science,gay,4
1960,Science,sick,16
1960,Science,crash,3
1960,Science,murderer,2
1960,Science,murder,3
1960,Science,bombs,5
1960,Science,peck,2
1960,Science,black,13
1960,Science,orgy,2
1960,Science,moles,1
1960,Science,ass,1
1960,Science,girls,6
1960,Science,disturbed,4
1960,Science,explosion,4
1960,Science,idiot,3
1960,Science,laid,2
1960,Science,gun,3
1960,Science,hostage,1
1960,Science,kills,3
1960,Science,aroused,2
1960,Science,hole,5
1960,Science,joint,1
1960,Science,cancer,1
1960,Science,illegal,2
1960,Science,angry,2
1960,Science,knife,1
1960,Science,disease,1
1960,Science,tongue,6
1960,Science,harder,4
1960,Science,nip,1
1960,Science,cigarette,1
1960,Science,sexy,1
1960,Science,addict,1
1960,Science,dope,1
1960,Science,reject,1
1960,Science,butt,1
1960,Science,shooting,1
1960,Science,boom,1
1960,Science,pistol,1
1960,Science,honk,1
1960,Science,horn,1
1960,Science,criminals,2
1960,Science,crabs,1
1960,Science,propaganda,2
decade,genre,bad word,number of appearance
1960,Romance,desire,28
1960,Romance,suck,3
1960,Romance,whore,4
1960,Romance,servant,13
1960,Romance,diseases,3
1960,Romance,angry,31
1960,Romance,crack,11
1960,Romance,blow,48
1960,Romance,fear,34
1960,Romance,slave,9
1960,Romance,fire,76
1960,Romance,tongue,18
1960,Romance,twink,1
1960,Romance,lies,32
1960,Romance,mad,72
1960,Romance,died,45
1960,Romance,spit,5
1960,Romance,kill,143
1960,Romance,death,50
1960,Romance,church,37
1960,Romance,laid,26
1960,Romance,sick,52
1960,Romance,whiskey,6
1960,Romance,shoot,40
1960,Romance,dead,64
1960,Romance,fairy,3
1960,Romance,babies,8
1960,Romance,dirty,43
1960,Romance,spank,4
1960,Romance,girls,157
1960,Romance,bigger,30
1960,Romance,horn,8
1960,Romance,geezer,3
1960,Romance,hell,129
1960,Romance,kid,47
1960,Romance,black,88
1960,Romance,bomb,5
1960,Romance,damn,83
1960,Romance,cigarette,13
1960,Romance,fat,30
1960,Romance,harder,7
1960,Romance,horny,1
1960,Romance,criminal,18
1960,Romance,crime,9
1960,Romance,minority,2
1960,Romance,drug,4
1960,Romance,gay,9
1960,Romance,naked,18
1960,Romance,knife,14
1960,Romance,murder,16
1960,Romance,colored,18
1960,Romance,balls,6
1960,Romance,stupid,50
1960,Romance,gross,4
1960,Romance,funeral,12
1960,Romance,breast,6
1960,Romance,nasty,18
1960,Romance,wop,3
1960,Romance,fight,68
1960,Romance,firing,7
1960,Romance,disturbed,10
1960,Romance,destroy,29
1960,Romance,idiot,11
1960,Romance,playboy,3
1960,Romance,stroke,2
1960,Romance,gin,14
1960,Romance,die,54
1960,Romance,foursome,2
1960,Romance,burn,32
1960,Romance,killed,85
1960,Romance,gun,27
1960,Romance,enemy,17
1960,Romance,squaw,2
1960,Romance,shooting,11
1960,Romance,whites,4
1960,Romance,cock,3
1960,Romance,torture,6
1960,Romance,sexual,10
1960,Romance,chink,1
1960,Romance,prostitute,1
1960,Romance,devil,23
1960,Romance,ass,5
1960,Romance,butt,8
1960,Romance,bitch,4
1960,Romance,queer,3
1960,Romance,bitchy,1
1960,Romance,rump,2
1960,Romance,drunk,34
1960,Romance,liquor,16
1960,Romance,hole,20
1960,Romance,fag,1
1960,Romance,weapon,8
1960,Romance,joint,14
1960,Romance,violence,5
1960,Romance,goddamn,3
1960,Romance,buried,13
1960,Romance,raped,2
1960,Romance,cocktail,9
1960,Romance,sweetness,3
1960,Romance,roach,3
1960,Romance,period,6
1960,Romance,blind,20
1960,Romance,dumb,10
1960,Romance,whitey,1
1960,Romance,smack,4
1960,Romance,faith,8
1960,Romance,demon,1
1960,Romance,color,14
1960,Romance,children's,6
1960,Romance,escort,13
1960,Romance,aroused,4
1960,Romance,coloured,3
1960,Romance,whit,2
1960,Romance,whiz,1
1960,Romance,addict,1
1960,Romance,deposit,4
1960,Romance,assassin,3
1960,Romance,god,12
1960,Romance,attack,11
1960,Romance,assassinate,1
1960,Romance,welfare,6
1960,Romance,kills,5
1960,Romance,slaughter,2
1960,Romance,terror,3
1960,Romance,killing,22
1960,Romance,bombs,5
1960,Romance,sex,19
1960,Romance,hussy,1
1960,Romance,crimes,2
1960,Romance,dies,3
1960,Romance,booby,3
1960,Romance,remains,10
1960,Romance,executed,2
1960,Romance,disease,3
1960,Romance,criminals,1
1960,Romance,ho,2
1960,Romance,pistol,1
1960,Romance,babe,2
1960,Romance,prick,1
1960,Romance,doom,1
1960,Romance,adult,4
1960,Romance,drunken,6
1960,Romance,jackass,1
1960,Romance,failure,3
1960,Romance,crash,6
1960,Romance,husky,2
1960,Romance,nigger,3
1960,Romance,virgin,2
1960,Romance,wanker,1
1960,Romance,snatch,4
1960,Romance,toilet,1
1960,Romance,cum,2
1960,Romance,lynch,1
1960,Romance,itch,4
1960,Romance,pot,9
1960,Romance,hook,4
1960,Romance,swallow,9
1960,Romance,amateur,6
1960,Romance,dive,13
1960,Romance,killer,1
1960,Romance,corruption,1
1960,Romance,abuse,1
1960,Romance,radical,1
1960,Romance,fraud,1
1960,Romance,racial,1
1960,Romance,assault,3
